text,label,binary_label,target_column
"Yes, and you can get more information by visiting  URL ",5-AUTHORITY,0,4-LOGIC
Thank you for your donation many blessings to you and yours.,1-RAPPORT,0,4-LOGIC
but I think donating to a respectable organization with a proven track record shows that you're not only mindlessly going along,4-LOGIC,1,4-LOGIC
You can look at  URL to learn more about them,5-AUTHORITY,0,4-LOGIC
"That's true, but on the bottom of the page you can view links to all of the organizations they're accredited by",5-AUTHORITY,0,4-LOGIC
Would you be willing to donate part of your $2 task payment to help support the children who need it most?,2-NEGOTIATE,0,4-LOGIC
"That's half of what you're earning, less than you'll pay for coffee tomorrow, and it will buy a meal for a poor child who otherwise may not eat all day.",3-EMOTION,0,4-LOGIC
I'm doing well thanks for asking.  ,1-RAPPORT,0,4-LOGIC
How is the weather where you are at?,1-RAPPORT,0,4-LOGIC
"Yeah I do to, I can't wait for the snow to fly here :) ",1-RAPPORT,0,4-LOGIC
Just a quick question to find out a little more about you. ,1-RAPPORT,0,4-LOGIC
 Have you given to any charities lately?,1-RAPPORT,0,4-LOGIC
I do as well and wish many more people would.,1-RAPPORT,0,4-LOGIC
Good for you! ,1-RAPPORT,0,4-LOGIC
Okay have you hear about any charities lately that have been doing extra due to the wars in which civilians are unfortunately in the wrong place with little help?,3-EMOTION,0,4-LOGIC
"Let me give you an example for instance, millions of Syrian children have grown up facing the daily threat of violence. ",3-EMOTION,0,4-LOGIC
"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",3-EMOTION,0,4-LOGIC
Would you be willing to donate some or all of the money you would get for doing this task?,2-NEGOTIATE,0,4-LOGIC
Is there anything you have purchased this week that is not a neccessity?,3-EMOTION,0,4-LOGIC
Well maybe not just last week but how about all year.  ,4-LOGIC,1,4-LOGIC
What do we waste our time and money on? ,3-EMOTION,0,4-LOGIC
" I understand we all need to make money, but why can't people help out the people that truly need our help in this world. ",3-EMOTION,0,4-LOGIC
If you donate $2.00 today I will match that.,2-NEGOTIATE,0,4-LOGIC
Okay thats fine do you still wish to donate for karma to kick in?,2-NEGOTIATE,0,4-LOGIC
I think you should donate your incoming payment for this take to Save the CHildren.,2-NEGOTIATE,0,4-LOGIC
"It's a non government organization that promotes children's rights, provides relief and helps support children in developing countries. ",5-AUTHORITY,0,4-LOGIC
 I don't work for them just am a huge supporter. ,1-RAPPORT,0,4-LOGIC
I personally do give to both.,1-RAPPORT,0,4-LOGIC
Will you consider giving to both as well?,2-NEGOTIATE,0,4-LOGIC
They can use your help as well.,3-EMOTION,0,4-LOGIC
How much do you like to donate to the charity now?,2-NEGOTIATE,0,4-LOGIC
 How much do you like to donate to the charity now?,2-NEGOTIATE,0,4-LOGIC
"Tell me, do you usually get involved with organizations that you trust and try to make a difference in the world by cooperating with the service these organizations offer?",1-RAPPORT,0,4-LOGIC
"Oh, just like me!",1-RAPPORT,0,4-LOGIC
Would you be willing to donate to this organization your compensation on this task?,2-NEGOTIATE,0,4-LOGIC
I took a look in their annual report and I like what I see. I am convinced they make sure the money goes directly to the kids needs.,2-NEGOTIATE,0,4-LOGIC
for any penny can make a difference.,3-EMOTION,0,4-LOGIC
" I am willing to donate too. So, do you agree to donate? ",2-NEGOTIATE,0,4-LOGIC
It was a pleasure talking to you. Have a good day.,1-RAPPORT,0,4-LOGIC
would you like to donate $1 today,2-NEGOTIATE,0,4-LOGIC
Would you like to donate $1 today,2-NEGOTIATE,0,4-LOGIC
So good of you.,1-RAPPORT,0,4-LOGIC
I hopemore people contribute,1-RAPPORT,0,4-LOGIC
Thanks for your donation,1-RAPPORT,0,4-LOGIC
Have you donate any charity?,1-RAPPORT,0,4-LOGIC
"he Save the Children Fund, commonly known as Save the Children, that promotes children's rights, provides relief and helps support children in developing countries.",5-AUTHORITY,0,4-LOGIC
Do you like to donate the Children charity?,2-NEGOTIATE,0,4-LOGIC
Oh! That is great. Thank you very much.,1-RAPPORT,0,4-LOGIC
I'm doing well thanks. Im glad we have a chance to talk. Are things going good for you?,1-RAPPORT,0,4-LOGIC
Im glad we have a chance to talk.,1-RAPPORT,0,4-LOGIC
Are things going good for you?,1-RAPPORT,0,4-LOGIC
I'm doing well thanks.,1-RAPPORT,0,4-LOGIC
I've done a little more lately.,1-RAPPORT,0,4-LOGIC
Would you have any interest in learning about Save the Children?,2-NEGOTIATE,0,4-LOGIC
You are able to make a donation with some or all of your incoming payment for this task.,2-NEGOTIATE,0,4-LOGIC
"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",5-AUTHORITY,0,4-LOGIC
Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2),2-NEGOTIATE,0,4-LOGIC
I hope great things come for you and your loved ones. Thanks for your consideration.,1-RAPPORT,0,4-LOGIC
Thanks for your consideration.,1-RAPPORT,0,4-LOGIC
" I think that they are good, they help a lot of children",2-NEGOTIATE,0,4-LOGIC
"that doesn't happen with this charity, most of the money goes to helping the children",1-RAPPORT,0,4-LOGIC
I would highly recommend it,2-NEGOTIATE,0,4-LOGIC
"they are good too, but this one I prefer",2-NEGOTIATE,0,4-LOGIC
"YES, I DONATE 20 DOLLAR TO THE CHILDREN ITS VERY HELP TO THEM.",1-RAPPORT,0,4-LOGIC
"YES, BUT  SAVE THE CHILDREN CHARITY IS VERY GOOD CHARITY TO , COMPARE TO THE CHARITY",2-NEGOTIATE,0,4-LOGIC
I PROUD OF YOU.,1-RAPPORT,0,4-LOGIC
"have you heard of an organization called "" Save the Children Foundation?",1-RAPPORT,0,4-LOGIC
"Save the Children is an international non-governmental organization that promotes rights, provides relief and helps support children in developing countries",5-AUTHORITY,0,4-LOGIC
"Your donation will make a tangible impact for the world such as help ensuring children's rights to health, education and safety.",3-EMOTION,0,4-LOGIC
you can donate from 0.01 to $2.00.,2-NEGOTIATE,0,4-LOGIC
Thank you very much for your donation.,1-RAPPORT,0,4-LOGIC
would you like to help and donate to Save the Children.,2-NEGOTIATE,0,4-LOGIC
 I think it is great that they help provide healthcare for people in poor countries,2-NEGOTIATE,0,4-LOGIC
I like the way you think.,1-RAPPORT,0,4-LOGIC
We are very similar.,1-RAPPORT,0,4-LOGIC
That is a great attitude to have.,1-RAPPORT,0,4-LOGIC
What amount would you be willing to donate,2-NEGOTIATE,0,4-LOGIC
 I think it will help a lot,2-NEGOTIATE,0,4-LOGIC
"I am doing wonderful, thank you for asking.",1-RAPPORT,0,4-LOGIC
I live in an area prone to hurricanes.,1-RAPPORT,0,4-LOGIC
I personally feel like it's our moral obligation to make sure that all children are well taken care of. Don't you agree?,2-NEGOTIATE,0,4-LOGIC
 Sadly many children are subjected to violence or are living on the streets starving and sick.,3-EMOTION,0,4-LOGIC
How much would you like to donate to the charity now?,2-NEGOTIATE,0,4-LOGIC
"Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all of your payment, $2?",2-NEGOTIATE,0,4-LOGIC
That is amazing! Thank you so much.,1-RAPPORT,0,4-LOGIC
You are a hero!,1-RAPPORT,0,4-LOGIC
And the cause appreciates people like you! ,1-RAPPORT,0,4-LOGIC
All of it will go to the charity. You can donate $0 to $2.,2-NEGOTIATE,0,4-LOGIC
 You can donate $0 to $2.,2-NEGOTIATE,0,4-LOGIC
"Your donation will help ensure children's rights to health, education, and safety.",3-EMOTION,0,4-LOGIC
 but you donation will indeed create a tangible impact for the world,3-EMOTION,0,4-LOGIC
Every little bit helps.,3-EMOTION,0,4-LOGIC
"I'm doing swell, thanks for asking!",1-RAPPORT,0,4-LOGIC
"Oh, that's wonderful!",1-RAPPORT,0,4-LOGIC
"There are so many issues today with children, all over the world! For instance, did you know that in the first two months of 2018 alone, over 1k children were killed or injured in intensifying violence?",3-EMOTION,0,4-LOGIC
" I mean, we already spend money on small snacks or a coffee we could forgo, why not give it to a charitable cause? ",3-EMOTION,0,4-LOGIC
How noble of you!,1-RAPPORT,0,4-LOGIC
"Yeah, it really is humbling to watch society ban together and help each other!",1-RAPPORT,0,4-LOGIC
"Either way, I'm sure Save the Children will appreciate your donation, and be able to save many more children in the future.",3-EMOTION,0,4-LOGIC
You have a good day!,1-RAPPORT,0,4-LOGIC
You care for children?,1-RAPPORT,0,4-LOGIC
That's very commendable,1-RAPPORT,0,4-LOGIC
Would you like to help them out?,2-NEGOTIATE,0,4-LOGIC
Could you make a small donation of 25 cents?,2-NEGOTIATE,0,4-LOGIC
You are a good person my friend,1-RAPPORT,0,4-LOGIC
Save the Children charity is an organization that helps children in need around the wrold.,5-AUTHORITY,0,4-LOGIC
Yes I donate at one year back.,1-RAPPORT,0,4-LOGIC
I forget I approximately donate 30 dollars.,1-RAPPORT,0,4-LOGIC
Will you like to donate.,2-NEGOTIATE,0,4-LOGIC
I support the Save the Children Federation and I am looking to obtain contributions for this worthy cause,1-RAPPORT,0,4-LOGIC
"Were asking for a ten dollar donation, but would be happy to have any donation to this worthy cause. ",2-NEGOTIATE,0,4-LOGIC
That is very generous of you to do so.,1-RAPPORT,0,4-LOGIC
"These children will receive relief, education and help protect their individual rights",3-EMOTION,0,4-LOGIC
i'm doing great!,1-RAPPORT,0,4-LOGIC
I'm helping Save the Children Charity to raise money.,1-RAPPORT,0,4-LOGIC
would you like to know more about this wonderful fund?,1-RAPPORT,0,4-LOGIC
The way it works is you can donate your whole payment of 2$ for this task or you can donate as little as a couple of cents,2-NEGOTIATE,0,4-LOGIC
that's very generous and it will help tremendously!,1-RAPPORT,0,4-LOGIC
I'm glad there are people like you in the world who are willing to help,1-RAPPORT,0,4-LOGIC
The children need your help to ensure that they have a fighting chance at their future. You can help care for them medically and ensure they have the education needed to succeed in life.,3-EMOTION,0,4-LOGIC
"Through child sponsorship, you can change a child's life, as well as your own _ all for about $1 a day.",3-EMOTION,0,4-LOGIC
That sounds amazing!,1-RAPPORT,0,4-LOGIC
You will help make a child's dreams come true!,3-EMOTION,0,4-LOGIC
Would you like to set up a one time donation for $30 or would you prefer to do it monthly?,2-NEGOTIATE,0,4-LOGIC
We can accept all major credit cards and Paypal for your convenience. Which would you prefer?,2-NEGOTIATE,0,4-LOGIC
We appreciate your help in Saving the Children!,1-RAPPORT,0,4-LOGIC
How would you like to make payment for this donation?,2-NEGOTIATE,0,4-LOGIC
It is a great choice.,1-RAPPORT,0,4-LOGIC
All I need is your Paypal email and I will submit a request for the donation so that all you have to do is accept it. Does that sound ok to you?,2-NEGOTIATE,0,4-LOGIC
Does that sound ok to you?,2-NEGOTIATE,0,4-LOGIC
have you ever made a charitable donation?,1-RAPPORT,0,4-LOGIC
Which charity have you donated to?,1-RAPPORT,0,4-LOGIC
WOW! That's great!,1-RAPPORT,0,4-LOGIC
 That's great!,1-RAPPORT,0,4-LOGIC
That's great!,1-RAPPORT,0,4-LOGIC
How much would you like to donate today?,2-NEGOTIATE,0,4-LOGIC
That's a perfect amount! ,1-RAPPORT,0,4-LOGIC
are you willing to donate hearafter,2-NEGOTIATE,0,4-LOGIC
how much did you spend money for chairty,2-NEGOTIATE,0,4-LOGIC
hearafter how much money did you planned to spent,2-NEGOTIATE,0,4-LOGIC
Have you ever thought of donating to a charity?,1-RAPPORT,0,4-LOGIC
Would you be willing to donate some of your earning from today's task to them today.,2-NEGOTIATE,0,4-LOGIC
That is awesome and thank you so much.,1-RAPPORT,0,4-LOGIC
I am so glad that we can both help them out a little today,1-RAPPORT,0,4-LOGIC
The children will greatly benefit from that help!,3-EMOTION,0,4-LOGIC
"Yeah, there are so many needy children in the world. I wish there was more we could do to help.",3-EMOTION,0,4-LOGIC
lol,3-EMOTION,0,4-LOGIC
What do you think of the group?,1-RAPPORT,0,4-LOGIC
"but it IS hard to think of any child going hungry. Regardless of where they live, it's not their fault, wouldn't you say?",3-EMOTION,0,4-LOGIC
but it IS hard to think of any child going hungry.,3-EMOTION,0,4-LOGIC
there it is... how about we split it? You donate fifty cents and I'll donate fifty cents... win for the kids?!,2-NEGOTIATE,0,4-LOGIC
Hello! How are you today?,1-RAPPORT,0,4-LOGIC
Doing great thanks.,1-RAPPORT,0,4-LOGIC
Have you heard of a charity called Save the Children?,1-RAPPORT,0,4-LOGIC
"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",5-AUTHORITY,0,4-LOGIC
That is very true.,4-LOGIC,1,4-LOGIC
"This organization is great. Making a donation is essential to help ensuring children's rights to health, education, safety, etc. ",2-NEGOTIATE,0,4-LOGIC
 International is helping children all over the world.  This isn't just for one specific location.,1-RAPPORT,0,4-LOGIC
Please feel free to check out their website.  It will help you gather a lot more information if you like.   URL ,4-LOGIC,1,4-LOGIC
"Yes, its wonderful that such an organization cares about all the children all over the world. Taking care of children is one of my passions.  I have 4 extra that I care for in my home. ",1-RAPPORT,0,4-LOGIC
Would you be willing to make a donation today from the payment of this task today?,2-NEGOTIATE,0,4-LOGIC
Even just a few cents today will go along way for those children.  ,3-EMOTION,0,4-LOGIC
That would be a huge help.  Thank you so much for your contribution. ,1-RAPPORT,0,4-LOGIC
The world needs a better place for our children.  We don't realize how so little goes a long way when a child goes without.,3-EMOTION,0,4-LOGIC
My name is Kim and I work for a charity organization.,1-RAPPORT,0,4-LOGIC
Yes we have a global presence. ,5-AUTHORITY,0,4-LOGIC
"Through child sponsorship, you can be the hero in the life of a child in need. You can make sure they grow up healthy, educated and safe. Through the power of Sponsorship, you help ensure a child in need has the best chance for success _ with a healthy start, the opportunity to learn and protection from harm. Our innovative Sponsorship programs address the unique needs of children where they live",3-EMOTION,0,4-LOGIC
"Through the power of Sponsorship, you help ensure a child in need has the best chance for success _ with a healthy start, the opportunity to learn and protection from harm.",3-EMOTION,0,4-LOGIC
"Through child sponsorship, you can be the hero in the life of a child in need.",3-EMOTION,0,4-LOGIC
"You can make sure they grow up healthy, educated and safe.",3-EMOTION,0,4-LOGIC
Will you be interested in making a donation to Save the Children ?,2-NEGOTIATE,0,4-LOGIC
 How much do you like to donate to the charity now?,2-NEGOTIATE,0,4-LOGIC
Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).,2-NEGOTIATE,0,4-LOGIC
Thank you so much for your donation.,1-RAPPORT,0,4-LOGIC
I'm doing pretty well also.,1-RAPPORT,0,4-LOGIC
Have you ever donated money to a charity?,1-RAPPORT,0,4-LOGIC
That is incredible!,1-RAPPORT,0,4-LOGIC
I am always glad to hear people donate their time because it is sometimes worth more than money.,1-RAPPORT,0,4-LOGIC
That's wonderful.,1-RAPPORT,0,4-LOGIC
"However, while I have your time, would you like to donate just $2 today to help better children's lives through Save the Children?",2-NEGOTIATE,0,4-LOGIC
"But, the small donation of $2 can go towards feeding a child for up to a week with our program.",3-EMOTION,0,4-LOGIC
You can simply donate the $2 out of your payment for this task.,2-NEGOTIATE,0,4-LOGIC
This amount could feed a kid for a day or buy a single apple for you.,3-EMOTION,0,4-LOGIC
"HAVE YOU HEARD OF SAVETHECHILDREN?  In the U.S. and around the world, THEY give children a healthy start in life, the opportunity to learn and protection from harm. ",5-AUTHORITY,0,4-LOGIC
YOU CAN GIVE 10 CENTS OF YOUR HIT PAY??,2-NEGOTIATE,0,4-LOGIC
CAN YOU DO 10 CENTS?,2-NEGOTIATE,0,4-LOGIC
 Save the Children is an international non-governmental organization that helps support children in developing countries.,5-AUTHORITY,0,4-LOGIC
They also promote children's rights and provide relief when needed.,1-RAPPORT,0,4-LOGIC
"children in Syria have to grow up facing threat of violence everyday, in the first two months of 2018 there were 1,000 children who were killed or injured.",3-EMOTION,0,4-LOGIC
"and the donations can make a big difference, just think about all the snack food you buy, you could skip a week or two and make a donation from that.",3-EMOTION,0,4-LOGIC
"but sadly there is not much that that organization can do, as a lot of children in poor countries don't even get the chance to live past the 15 years of age",3-EMOTION,0,4-LOGIC
"So, how much would you like to donate to this organization?",2-NEGOTIATE,0,4-LOGIC
"Hey, good to be chatting with you tonight.",1-RAPPORT,0,4-LOGIC
It is really difficult having to grow up having to worry about basic needs.,3-EMOTION,0,4-LOGIC
I'm glad you are able to look for what to be grateful for.,1-RAPPORT,0,4-LOGIC
"Thank you. I really appreciate your sympathizing, and I'm glad I got to share that with someone.",1-RAPPORT,0,4-LOGIC
"I really appreciate your sympathizing,",1-RAPPORT,0,4-LOGIC
"No I didn't, but I now donate to them. What about you?",1-RAPPORT,0,4-LOGIC
That's great.,1-RAPPORT,0,4-LOGIC
"No actually, at the border. Children were separated at the US-Mexico border from their parents, and Save the Children are working on getting them back to their family.",3-EMOTION,0,4-LOGIC
Would you like to help and donate to them?,2-NEGOTIATE,0,4-LOGIC
Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment.,2-NEGOTIATE,0,4-LOGIC
do you donate money often?,1-RAPPORT,0,4-LOGIC
do you have any children of your own?,1-RAPPORT,0,4-LOGIC
" I do I have two boys, have any niece or nephews?",1-RAPPORT,0,4-LOGIC
"you should consider donating some of your earnings to "" Save the Children."", it\'s a great cause!",2-NEGOTIATE,0,4-LOGIC
"an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",5-AUTHORITY,0,4-LOGIC
"they are well known, they help all over the world.",5-AUTHORITY,0,4-LOGIC
"Yes, I think so at least, I couldn't imagine having children and having to fear diseases, hunger and harm :(",3-EMOTION,0,4-LOGIC
That is wonderful and much appreciated!,1-RAPPORT,0,4-LOGIC
"Great! I'm doing well, thanks for asking.",1-RAPPORT,0,4-LOGIC
"Yeah, it's super cool!",1-RAPPORT,0,4-LOGIC
Would you be interested in donating some of your task earnings?,2-NEGOTIATE,0,4-LOGIC
How much of the $2 would you like to donate?,2-NEGOTIATE,0,4-LOGIC
"Well it was a pleasure ""meeting"" you today!",1-RAPPORT,0,4-LOGIC
You too my friend.,1-RAPPORT,0,4-LOGIC
"They do everything from build schools (including the hiring/training of teachers), to building hospitals and funding supplies/programs for them, to programs that aid in getting food/clothing to children in countries where they have no access to such things - and recently they've even pushed into childhood cancer and funding medication and research in lesser-developed countries.",5-AUTHORITY,0,4-LOGIC
The funds go towards sponsoring a child or service and I think it would be a great way to give back to the world.,2-NEGOTIATE,0,4-LOGIC
but what amount are you thinking of donating?,2-NEGOTIATE,0,4-LOGIC
I wish there were more people with that attitude!,1-RAPPORT,0,4-LOGIC
I feel like the world would be in a better place!,1-RAPPORT,0,4-LOGIC
That's a great way to think about it! ,1-RAPPORT,0,4-LOGIC
"Thanks for taking the time to learn about the charity, and I'm so glad you decided to donate $2.00. Have a great day!",1-RAPPORT,0,4-LOGIC
"Save the children is a Non-governmental organization, meaning it's independent. It promotes children's rights, provides relief and helps support children in developing countries.",5-AUTHORITY,0,4-LOGIC
 It's important to have an independent organization look out for kids in those countries.,3-EMOTION,0,4-LOGIC
Children are routinely treated in ways that are very bad in developing ,3-EMOTION,0,4-LOGIC
Yes. Recently Save the Children helped rescue a child who was dying from hunger in one such country. They also helped relocate many children who were orphaned by Syrian Civil War.,3-EMOTION,0,4-LOGIC
Many tragic things happen but Save the Children helps children when no one else seems to care or be capable.,3-EMOTION,0,4-LOGIC
I donated as much as I possibly could and Save the Children told me that I helped save the lives of several children by giving them food and medical care.,1-RAPPORT,0,4-LOGIC
"Okay, when you get it all together you can donate your task payment between $0 and $2.",2-NEGOTIATE,0,4-LOGIC
"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",5-AUTHORITY,0,4-LOGIC
"For instance, millions of Syrian children have grown up facing the daily threat of violence. ",3-EMOTION,0,4-LOGIC
"In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence.",3-EMOTION,0,4-LOGIC
but I would like to ask how much do you like to donate to the charity?,2-NEGOTIATE,0,4-LOGIC
Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment,2-NEGOTIATE,0,4-LOGIC
That is awesome!  Thank you so much!,1-RAPPORT,0,4-LOGIC
What are you hoping your donation will help with?,1-RAPPORT,0,4-LOGIC
I am so grateful for your donation.  It means alot to this rganization.,1-RAPPORT,0,4-LOGIC
"Again, I really appreciate it and hope you have a great evening!",1-RAPPORT,0,4-LOGIC
"ave the Children is the organization does the hard work of bringing health care, education and safety to children around the world.",5-AUTHORITY,0,4-LOGIC
"Children around the world are threaten by war such as in Syria, by hunger and disease such as in Africa. ",3-EMOTION,0,4-LOGIC
It broke my heart to see that famous photograph of a child with a vulture sitting next to it.,3-EMOTION,0,4-LOGIC
"It made me both angry and sad. I have always believed that everyone can make a difference, but what was I doing?",1-RAPPORT,0,4-LOGIC
 Wont you please donate some part of your payment for this task?,2-NEGOTIATE,0,4-LOGIC
oh wow thats really good then,1-RAPPORT,0,4-LOGIC
clothes and some type of money if i have,1-RAPPORT,0,4-LOGIC
Are you familier with non government organizations?,1-RAPPORT,0,4-LOGIC
Are you familiar with this organization?,1-RAPPORT,0,4-LOGIC
That is great!,1-RAPPORT,0,4-LOGIC
Have you ever made a donation to this organization?,1-RAPPORT,0,4-LOGIC
I recently had a daughter who is now a month old.,1-RAPPORT,0,4-LOGIC
I was actually thinking of donating some of my bonus from this task to this organization. ,1-RAPPORT,0,4-LOGIC
That sounds great!,1-RAPPORT,0,4-LOGIC
If you are given the opportunity to donate some of your bonus to this organization what do you think is a fair amount?,2-NEGOTIATE,0,4-LOGIC
That is very generous of you.,1-RAPPORT,0,4-LOGIC
Good for you.,1-RAPPORT,0,4-LOGIC
Thank you for your time and enjoy the rest of your evening!,1-RAPPORT,0,4-LOGIC
I am talking to you to see if you would like to make a donation to Save the Children today,1-RAPPORT,0,4-LOGIC
Save the Children has been on the ground providing support to the most isolated and underserved children in rural America since 1932,5-AUTHORITY,0,4-LOGIC
"You can do both! There is also a monthly option as well. And if you decide to sponsor a child, you can specifically choose one from the US",2-NEGOTIATE,0,4-LOGIC
You can do both!,2-NEGOTIATE,0,4-LOGIC
There is also a monthly option as well,2-NEGOTIATE,0,4-LOGIC
I will be will personally match on my behalf. from 0-$2,2-NEGOTIATE,0,4-LOGIC
Your welcome! Thanks you for your time,1-RAPPORT,0,4-LOGIC
Hey there :) How are you feeling today?,1-RAPPORT,0,4-LOGIC
"They're international - a pretty solid, well-known organization with a good track record.",5-AUTHORITY,0,4-LOGIC
"Nope, I don't work for them.",1-RAPPORT,0,4-LOGIC
They are pretty reputable.,2-NEGOTIATE,0,4-LOGIC
Would you like to make a small donation from your task payment?,2-NEGOTIATE,0,4-LOGIC
That's fantastic. Thank you :),1-RAPPORT,0,4-LOGIC
" I think it's a good work,",1-RAPPORT,0,4-LOGIC
 I congratulate you,1-RAPPORT,0,4-LOGIC
"it varies according to the income of each person, in my case 200",1-RAPPORT,0,4-LOGIC
but we have to see the problem in general,4-LOGIC,1,4-LOGIC
Save the Children is a charitable organization that promotes children's rights.,5-AUTHORITY,0,4-LOGIC
 I originally found out about them when someone talked to me about donating to them. Most of what I know about them comes from reading about them online.,1-RAPPORT,0,4-LOGIC
"They help children in 120 different countries, including the USA and most African, South American, and Asian countries.",5-AUTHORITY,0,4-LOGIC
"Save the Children is a very highly rated charity, rated 88.3 out of 100 by Charity Navigator in 2016. They also disclose all of their financial information online, to promote transparency in how they spend the money donated to them.",5-AUTHORITY,0,4-LOGIC
" Yes, a 1 dollar donation is perfectly acceptable, and greatly appreciated.",1-RAPPORT,0,4-LOGIC
Excelent! Thank you very much for your donation.,1-RAPPORT,0,4-LOGIC
Do you donate a lot?,1-RAPPORT,0,4-LOGIC
Millions of syrian children have grown up facing daily threats of violence this will be a step towards saving children world wide!,3-EMOTION,0,4-LOGIC
do you have an idea of how much you would like to donate?,2-NEGOTIATE,0,4-LOGIC
You just tell me how much do you like to donate to the charity now? Then I'll go to the website and set everything up. I'll have the research team collect the donate and send it to Save the Children.,2-NEGOTIATE,0,4-LOGIC
"Save the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",5-AUTHORITY,0,4-LOGIC
This charity also support children in the United States as well as Rohingya.,5-AUTHORITY,0,4-LOGIC
I have some of the paper work together ho much did you want to donate right now again?,2-NEGOTIATE,0,4-LOGIC
"I'm married with 3 kids, how about you?",1-RAPPORT,0,4-LOGIC
"3, 5, and 13.",1-RAPPORT,0,4-LOGIC
They are a great organization.,2-NEGOTIATE,0,4-LOGIC
I was wondering if you would be willing to donate any amount of your 2.00 in earnings today to this organization?,2-NEGOTIATE,0,4-LOGIC
"Wow, thank you!",1-RAPPORT,0,4-LOGIC
That is very generous.,1-RAPPORT,0,4-LOGIC
"Am great, happy in speaking with you",1-RAPPORT,0,4-LOGIC
how much will you donate from this hit? ,2-NEGOTIATE,0,4-LOGIC
"but here you an donate upto 2$ in this hit, kindly select the range between 0$ to 2$",2-NEGOTIATE,0,4-LOGIC
"Thats great,",1-RAPPORT,0,4-LOGIC
Thats great speaking with you,1-RAPPORT,0,4-LOGIC
Do you donate at all?,1-RAPPORT,0,4-LOGIC
its an organization that helps raise money for children from around the world so that they may have a future,5-AUTHORITY,0,4-LOGIC
" Like you said, I try to when I can. I try to volunteer. ",1-RAPPORT,0,4-LOGIC
 I try to volunteer.,1-RAPPORT,0,4-LOGIC
"But if we could all get on board of donating just a few cents, we could be raising so much money for these kids",2-NEGOTIATE,0,4-LOGIC
the website is  URL  And you can donate just a few cents today after we finish!,2-NEGOTIATE,0,4-LOGIC
That is excellent!,1-RAPPORT,0,4-LOGIC
 How much would you like to donate today?,2-NEGOTIATE,0,4-LOGIC
" Hello, how important is charity to you?",1-RAPPORT,0,4-LOGIC
How important is charity to you?,1-RAPPORT,0,4-LOGIC
" ""Save the Children"" are a charity that promotes children\'s rights and helps support children in developing countries. ",5-AUTHORITY,0,4-LOGIC
Have you? Everyone knows about them! Donations help them keep going!,6-SOCIAL,0,4-LOGIC
 Everyone knows about them!,6-SOCIAL,0,4-LOGIC
1000 bucks.,1-RAPPORT,0,4-LOGIC
Learn about the starving children that they help and continue to help.,3-EMOTION,0,4-LOGIC
I really recommend this charity for you.,2-NEGOTIATE,0,4-LOGIC
 Are youwilling to donate?,2-NEGOTIATE,0,4-LOGIC
 North Carolina. ,1-RAPPORT,0,4-LOGIC
We have representatives all across the country!,5-AUTHORITY,0,4-LOGIC
I have not tried to argue with you at all.,4-LOGIC,1,4-LOGIC
Do you know about the donating for the hopeless children on the street just a little amount of 0 to 2$,2-NEGOTIATE,0,4-LOGIC
 Are you willing to donate?,2-NEGOTIATE,0,4-LOGIC
It was a big help for the needy children,3-EMOTION,0,4-LOGIC
 Okay that's awesome.,1-RAPPORT,0,4-LOGIC
Do you want to hear more about the save the children charity?,2-NEGOTIATE,0,4-LOGIC
" ve the Children is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",5-AUTHORITY,0,4-LOGIC
Oh yeah just asking an opinion to know how you care for other people.,1-RAPPORT,0,4-LOGIC
That is nice to hear how many kids do have?if you dont mind asking.,1-RAPPORT,0,4-LOGIC
"It is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",5-AUTHORITY,0,4-LOGIC
 It is really sad how so many kids around the world go to bed hungry.,3-EMOTION,0,4-LOGIC
  I feel it is a way that I can give back.,3-EMOTION,0,4-LOGIC
 Would you be willing to donate to Save the Children now?,2-NEGOTIATE,0,4-LOGIC
Your donation will be directly deducted from your task payment.  You can choose any amount up to $2.,2-NEGOTIATE,0,4-LOGIC
You can choose any amount up to $2.,2-NEGOTIATE,0,4-LOGIC
" hello, do you like charities ?",1-RAPPORT,0,4-LOGIC
"some info about save the children,they are a non-profit organisation who help children in the world, what you think now about this organization ?",5-AUTHORITY,0,4-LOGIC
"this is a charity in america too, are you willing to donate some of your money in the end of the survey? ",2-NEGOTIATE,0,4-LOGIC
do you ever heard something bad about this kind of charities ?,4-LOGIC,1,4-LOGIC
did you heard that they now do every payment taken from people transparet?,4-LOGIC,1,4-LOGIC
" at last , how much are you willing to donate in the end of the survey? ",2-NEGOTIATE,0,4-LOGIC
